pr_number,repo,created_at,merged_at,additions,deletions,changed_files_count,commits_count
3185,accumulo,2023-02-02T20:35:05Z,2023-02-02T21:08:05Z,3,4,2,1
3186,accumulo,2023-02-03T17:43:07Z,2023-02-03T18:09:26Z,3,4,2,1
3188,accumulo,2023-02-03T22:44:07Z,2023-02-06T13:11:03Z,11,1,1,1
3191,accumulo,2023-02-08T14:58:17Z,2023-02-08T19:44:15Z,8,2,1,3
3193,accumulo,2023-02-13T21:41:23Z,2023-02-14T13:14:11Z,101,20,3,1
3195,accumulo,2023-02-15T20:48:24Z,2023-03-03T18:52:51Z,80,7,2,5
3199,accumulo,2023-02-22T12:47:48Z,2023-02-22T14:29:36Z,55,4,3,1
3224,accumulo,2023-03-03T16:14:02Z,2023-03-03T16:23:45Z,3,3,3,1
3225,accumulo,2023-03-03T17:18:20Z,2023-03-07T13:39:16Z,210,231,53,2
3229,accumulo,2023-03-08T02:36:22Z,2023-03-09T14:22:05Z,14,1535,47,1
3236,accumulo,2023-03-13T01:26:08Z,2023-03-13T02:05:43Z,1,3,1,1
3237,accumulo,2023-03-13T01:45:18Z,2023-03-13T02:21:47Z,1,2,1,1
3241,accumulo,2023-03-16T11:26:31Z,2023-03-16T15:16:33Z,2,2,1,1
3244,accumulo,2023-03-17T19:11:48Z,2023-03-17T20:33:19Z,3,3,1,4
3255,accumulo,2023-03-24T05:30:15Z,2023-03-30T22:27:07Z,110,86,7,8
3259,accumulo,2023-03-24T21:05:54Z,2023-03-31T18:56:18Z,29,12,3,1
3268,accumulo,2023-03-30T16:47:08Z,2023-04-03T15:17:26Z,39,38,10,3
3269,accumulo,2023-03-30T16:55:35Z,2023-04-03T15:15:35Z,8,0,1,1
3272,accumulo,2023-04-03T16:08:04Z,2023-04-05T20:45:43Z,243,176,1,3
3273,accumulo,2023-04-03T23:23:43Z,2023-04-05T20:46:59Z,149,74,6,1
3275,accumulo,2023-04-04T02:02:47Z,2023-04-04T14:47:16Z,3,0,2,1
3277,accumulo,2023-04-06T17:54:20Z,2023-04-07T02:08:38Z,14,4,3,1
3285,accumulo,2023-04-07T16:52:09Z,2023-04-07T17:58:53Z,148,40,4,2
3291,accumulo,2023-04-12T15:26:20Z,2023-04-12T18:02:44Z,0,24,1,2
3293,accumulo,2023-04-13T13:36:51Z,2023-04-13T14:10:04Z,1,1,1,1
3297,accumulo,2023-04-14T15:14:55Z,2023-04-17T14:49:56Z,65,33,8,2
3319,accumulo,2023-04-18T19:59:42Z,2023-04-24T11:32:17Z,1156,7106,35,5
3320,accumulo,2023-04-18T20:08:11Z,2023-04-20T12:21:13Z,8,5,1,1
3321,accumulo,2023-04-19T15:07:57Z,2023-04-25T22:52:36Z,35,21,5,4
3322,accumulo,2023-04-19T17:45:14Z,2023-04-21T15:27:11Z,95,473,6,3
3324,accumulo,2023-04-20T14:44:46Z,2023-04-20T16:40:28Z,450,448,27,4
3325,accumulo,2023-04-20T17:14:36Z,2023-04-20T17:55:44Z,9,0,2,2
3327,accumulo,2023-04-21T14:54:50Z,2023-04-25T12:00:04Z,253,1591,14,3
3330,accumulo,2023-04-21T23:28:18Z,2023-04-24T13:51:46Z,10,12,1,1
3335,accumulo,2023-04-24T20:50:01Z,2023-05-02T17:24:05Z,52,0,2,3
3338,accumulo,2023-04-24T22:50:30Z,2023-04-25T18:21:50Z,12,25,2,2
3339,accumulo,2023-04-25T14:33:12Z,2023-04-25T18:41:41Z,0,1,1,1
3344,accumulo,2023-04-26T04:10:58Z,2023-04-26T15:37:29Z,150,119,43,2
3345,accumulo,2023-04-26T14:42:23Z,2023-04-26T15:29:23Z,1,1,1,1
3361,accumulo,2023-04-28T08:17:17Z,2023-04-28T14:39:20Z,489,1019,81,2
3364,accumulo,2023-04-28T18:41:40Z,2023-05-01T14:54:32Z,112,53,10,1
3366,accumulo,2023-04-29T16:44:11Z,2023-05-03T16:25:09Z,5,1,1,3
3378,accumulo,2023-05-05T08:08:26Z,2023-05-10T14:07:54Z,240,678,41,3
3379,accumulo,2023-05-05T13:31:49Z,2023-05-05T15:35:19Z,248,8,11,2
3380,accumulo,2023-05-05T16:36:09Z,2023-05-05T19:09:50Z,9,1,1,2
3381,accumulo,2023-05-05T16:38:21Z,2023-05-05T16:59:07Z,41,51,2,1
3392,accumulo,2023-05-11T17:22:56Z,2023-05-11T19:35:02Z,52,51,1,2
3396,accumulo,2023-05-11T18:31:17Z,2023-05-11T21:01:22Z,9,8,2,1
3398,accumulo,2023-05-12T12:46:13Z,2023-05-14T17:39:42Z,1,1,1,4
3402,accumulo,2023-05-16T15:04:09Z,2023-05-17T17:05:37Z,584,567,129,1
3403,accumulo,2023-05-16T17:15:50Z,2023-05-18T14:21:51Z,37,13,5,2
3416,accumulo,2023-05-19T22:02:50Z,2023-05-23T22:05:36Z,336,196,12,4
3419,accumulo,2023-05-22T15:27:02Z,2023-05-22T18:41:00Z,45,35,6,2
3421,accumulo,2023-05-22T21:14:37Z,2023-05-23T12:53:56Z,15,19,2,1
3422,accumulo,2023-05-23T12:50:09Z,2023-05-23T13:08:51Z,18,2,2,1
3424,accumulo,2023-05-23T21:12:02Z,2023-05-26T19:48:22Z,2,13,1,2
3425,accumulo,2023-05-24T21:33:21Z,2023-05-25T18:27:30Z,285,188,14,5
3431,accumulo,2023-05-26T13:41:21Z,2023-05-26T23:09:08Z,69,1,2,2
3432,accumulo,2023-05-26T14:56:23Z,2023-06-02T00:32:54Z,11,1,3,1
3435,accumulo,2023-05-26T22:28:34Z,2023-06-02T19:05:56Z,238,0,1,4
3436,accumulo,2023-05-27T00:22:07Z,2023-06-01T11:22:05Z,545,6,14,4
3437,accumulo,2023-05-27T16:50:14Z,2023-05-30T15:07:47Z,1524,1368,11,4
3438,accumulo,2023-05-27T18:50:08Z,2023-05-30T13:11:16Z,82,74,6,1
3441,accumulo,2023-05-30T21:28:08Z,2023-05-31T11:31:53Z,40,8,2,1
3442,accumulo,2023-05-30T22:02:06Z,2023-05-31T11:32:34Z,7,4,2,1
3444,accumulo,2023-05-31T17:53:52Z,2023-06-02T19:43:41Z,0,34,1,2
3449,accumulo,2023-06-02T22:42:49Z,2023-06-02T23:15:58Z,159,141,30,1
3450,accumulo,2023-06-02T23:18:41Z,2023-06-02T23:48:02Z,76,46,8,3
3456,accumulo,2023-06-07T06:28:57Z,2023-06-07T17:45:50Z,159,1223,28,1
3457,accumulo,2023-06-07T09:04:29Z,2023-06-07T18:45:02Z,13,4,2,1
3476,accumulo,2023-06-09T14:05:16Z,2023-06-09T17:49:03Z,11,2,1,5
3477,accumulo,2023-06-09T15:40:54Z,2023-06-09T17:17:45Z,1,1,1,1
3479,accumulo,2023-06-09T18:38:09Z,2023-06-09T23:29:25Z,4,17,1,2
3481,accumulo,2023-06-12T01:34:00Z,2023-06-12T21:12:07Z,77,135,4,4
3490,accumulo,2023-06-13T17:58:54Z,2023-06-13T19:26:37Z,2,2,2,1
3492,accumulo,2023-06-13T22:23:07Z,2023-06-13T23:48:22Z,92,20,2,2
3502,accumulo,2023-06-16T12:38:04Z,2023-06-16T19:43:00Z,12,6,4,1
3508,accumulo,2023-06-20T14:12:52Z,2023-06-23T20:28:54Z,203,108,5,4
3516,accumulo,2023-06-22T17:05:28Z,2023-06-22T19:26:36Z,75,45,12,4
3530,accumulo,2023-06-23T03:46:07Z,2023-06-23T21:12:41Z,1,23,2,1
3531,accumulo,2023-06-23T06:19:36Z,2023-06-23T21:12:59Z,50,48,13,1
3532,accumulo,2023-06-23T16:09:00Z,2023-06-23T17:48:48Z,63,0,1,2
3535,accumulo,2023-06-23T19:36:20Z,2023-06-23T19:38:42Z,1,1,1,1
3537,accumulo,2023-06-23T22:18:38Z,2023-06-28T14:07:34Z,18,14,2,2
3540,accumulo,2023-06-24T11:35:13Z,2023-06-26T21:10:43Z,0,11,1,1
3542,accumulo,2023-06-26T14:40:02Z,2023-06-28T22:17:04Z,19,9,3,4
3543,accumulo,2023-06-26T14:51:57Z,2023-06-28T21:16:37Z,7,1,1,2
3544,accumulo,2023-06-26T19:02:37Z,2023-06-28T14:26:15Z,253,274,81,5
3545,accumulo,2023-06-26T20:19:49Z,2023-07-03T17:02:42Z,38,1,2,3
3550,accumulo,2023-06-28T08:38:39Z,2023-06-28T19:21:50Z,97,474,25,1
3556,accumulo,2023-06-29T22:10:37Z,2023-06-30T20:08:50Z,22,23,2,1
3558,accumulo,2023-06-30T12:31:06Z,2023-06-30T13:04:07Z,3,2,1,1
3562,accumulo,2023-06-30T22:17:32Z,2023-07-17T14:15:06Z,518,69,5,4
3563,accumulo,2023-07-01T00:33:44Z,2023-07-05T19:51:33Z,1824,429,19,4
3565,accumulo,2023-07-04T00:00:59Z,2023-07-05T19:03:32Z,111,494,12,1
3566,accumulo,2023-07-04T00:50:22Z,2023-07-05T19:49:47Z,3,3,1,3
3567,accumulo,2023-07-04T03:30:37Z,2023-07-05T19:02:20Z,134,281,8,1
3568,accumulo,2023-07-05T23:04:34Z,2023-07-06T12:51:02Z,106,61,6,2
3569,accumulo,2023-07-06T00:54:57Z,2023-07-10T15:27:46Z,62,32,3,4
3572,accumulo,2023-07-06T20:04:12Z,2023-07-10T15:28:37Z,4,4,4,1
3574,accumulo,2023-07-07T19:56:09Z,2023-07-10T15:29:06Z,11,2,1,1
3581,accumulo,2023-07-10T17:57:55Z,2023-07-12T16:55:25Z,114,1,2,2
3588,accumulo,2023-07-11T17:41:19Z,2023-07-18T16:02:39Z,90,39,4,3
3599,accumulo,2023-07-12T00:54:04Z,2023-07-20T18:38:33Z,27,17,1,1
3600,accumulo,2023-07-12T15:19:02Z,2023-08-14T03:15:30Z,15,14,2,1
3601,accumulo,2023-07-12T17:47:45Z,2023-07-18T15:25:41Z,5,1,1,1
3604,accumulo,2023-07-13T00:26:27Z,2023-07-14T22:36:08Z,3129,20661,60,5
3612,accumulo,2023-07-14T14:08:27Z,2023-08-02T09:29:00Z,133,13,5,3
3616,accumulo,2023-07-14T18:44:27Z,2023-07-17T13:36:49Z,45,28,1,1
3618,accumulo,2023-07-14T23:51:46Z,2023-07-17T19:02:03Z,3,162,8,1
3620,accumulo,2023-07-15T00:52:48Z,2023-07-17T13:59:37Z,31,3,1,1
3621,accumulo,2023-07-15T16:28:38Z,2023-07-19T11:26:14Z,28,36,3,1
3622,accumulo,2023-07-17T14:56:37Z,2023-07-18T10:44:05Z,11,8,2,2
3623,accumulo,2023-07-17T16:50:21Z,2023-07-18T15:25:00Z,25,20,3,1
3627,accumulo,2023-07-18T16:50:15Z,2023-07-19T16:46:38Z,16,0,1,1
3634,accumulo,2023-07-19T02:36:28Z,2023-07-28T16:55:58Z,511,1493,21,3
3637,accumulo,2023-07-19T16:58:20Z,2023-07-19T17:15:29Z,7,5,1,1
3638,accumulo,2023-07-19T19:42:45Z,2023-07-21T22:54:54Z,6,1,1,1
3639,accumulo,2023-07-19T22:25:30Z,2023-07-24T21:53:27Z,697,0,1,5
3643,accumulo,2023-07-21T15:30:34Z,2023-07-21T15:46:39Z,59,61,1,1
3644,accumulo,2023-07-21T16:24:55Z,2023-07-26T15:15:51Z,41,16,1,2
3647,accumulo,2023-07-21T23:02:02Z,2023-07-24T21:42:59Z,18,38,5,1
3653,accumulo,2023-07-25T12:26:34Z,2023-07-25T18:22:01Z,22,3,4,3
3654,accumulo,2023-07-25T15:12:20Z,2023-07-25T15:34:09Z,25,7,1,1
3656,accumulo,2023-07-25T17:06:10Z,2023-07-27T21:36:23Z,34,17,1,1
3659,accumulo,2023-07-25T22:33:08Z,2023-07-27T21:29:23Z,10,9,4,3
3661,accumulo,2023-07-26T21:22:48Z,2023-07-27T12:38:52Z,118,123,7,3
3662,accumulo,2023-07-26T23:07:39Z,2023-07-27T20:45:08Z,276,112,5,3
3664,accumulo,2023-07-27T22:08:47Z,2023-08-02T08:53:03Z,0,8,1,2
3667,accumulo,2023-07-28T23:07:26Z,2023-07-31T20:44:33Z,0,874,3,1
3671,accumulo,2023-07-31T17:43:50Z,2023-08-22T17:39:24Z,19,0,1,3
3672,accumulo,2023-07-31T18:42:50Z,2023-08-02T03:08:53Z,18,3,1,1
3675,accumulo,2023-08-02T10:38:32Z,2023-08-02T15:37:36Z,71,82,8,1
3680,accumulo,2023-08-08T18:37:47Z,2023-08-10T19:28:26Z,43,4,2,4
3681,accumulo,2023-08-10T18:14:04Z,2023-08-11T14:18:06Z,5,47,3,3
3685,accumulo,2023-08-10T23:06:31Z,2023-08-11T18:13:05Z,55,20,1,2
3687,accumulo,2023-08-13T16:44:23Z,2023-08-13T17:19:04Z,0,55,1,1
3691,accumulo,2023-08-14T09:14:42Z,2023-08-14T17:39:29Z,5,3,3,1
3710,accumulo,2023-08-18T21:20:13Z,2023-08-23T15:37:57Z,59,27,4,5
3712,accumulo,2023-08-21T05:34:43Z,2023-08-21T21:18:52Z,5,3,1,3
3720,accumulo,2023-08-24T16:44:13Z,2023-08-24T19:31:24Z,11,2,2,3
3723,accumulo,2023-08-24T20:28:41Z,2023-08-24T21:52:41Z,1,2,1,3
3725,accumulo,2023-08-25T17:00:52Z,2023-09-29T03:41:49Z,2,2,1,2
3726,accumulo,2023-08-25T19:22:33Z,2023-08-28T13:41:31Z,13,3,1,2
3729,accumulo,2023-08-28T13:35:57Z,2023-08-28T21:32:46Z,41,1,2,4
3733,accumulo,2023-08-28T21:06:27Z,2023-08-31T11:08:15Z,445,115,3,7
3736,accumulo,2023-08-29T07:25:25Z,2023-08-29T17:55:03Z,30,34,2,3
3745,accumulo,2023-09-07T06:54:57Z,2023-09-18T18:12:59Z,14,10,1,8
3747,accumulo,2023-09-11T14:12:53Z,2023-09-14T22:10:28Z,6,2,1,1
3748,accumulo,2023-09-11T23:00:58Z,2023-09-14T22:35:38Z,37,33,2,5
3750,accumulo,2023-09-12T18:18:39Z,2023-09-14T22:09:46Z,154,13,4,2
3752,accumulo,2023-09-12T20:54:30Z,2023-09-14T16:37:15Z,54,30,5,2
3756,accumulo,2023-09-14T22:54:35Z,2023-09-22T18:27:53Z,1100,11,6,2
3760,accumulo,2023-09-18T14:39:06Z,2023-09-18T18:28:23Z,4,6,2,1
3773,accumulo,2023-09-24T18:15:54Z,2023-09-26T16:47:08Z,113,1375,41,2
3775,accumulo,2023-09-24T18:18:12Z,2023-09-26T10:36:20Z,26,9,2,1
3778,accumulo,2023-09-25T21:07:41Z,2023-09-25T21:30:18Z,4,2,2,1
3779,accumulo,2023-09-26T15:37:42Z,2023-09-27T20:25:56Z,17,3,2,3
3781,accumulo,2023-09-26T17:18:48Z,2023-09-26T18:07:09Z,4,30,4,2
3784,accumulo,2023-09-27T22:54:04Z,2023-09-29T20:58:59Z,4,4,1,1
3785,accumulo,2023-09-27T22:54:20Z,2023-10-02T14:47:02Z,85,70,1,2
3787,accumulo,2023-09-28T06:23:59Z,2023-09-28T23:12:55Z,8,233,4,2
3788,accumulo,2023-09-28T08:01:36Z,2023-09-28T23:27:14Z,35,63,7,1
3789,accumulo,2023-09-28T20:13:10Z,2023-09-29T01:05:15Z,1,10,1,1
3794,accumulo,2023-09-29T18:32:51Z,2023-09-29T18:49:06Z,7,3,2,1
3796,accumulo,2023-09-29T23:41:17Z,2023-10-06T19:11:23Z,61,3,1,1
3807,accumulo,2023-10-03T22:53:54Z,2023-10-04T17:25:05Z,84,13,5,1
3812,accumulo,2023-10-04T19:43:38Z,2023-10-05T12:03:37Z,2,1,1,1
3813,accumulo,2023-10-04T20:23:07Z,2023-10-05T12:11:40Z,8,11,1,2
3814,accumulo,2023-10-05T00:39:18Z,2023-10-05T18:21:14Z,57,41,2,3
3815,accumulo,2023-10-05T06:50:15Z,2023-10-13T21:00:09Z,25,18,14,1
3816,accumulo,2023-10-05T15:13:30Z,2023-10-05T21:09:53Z,39,0,15,2
3818,accumulo,2023-10-05T20:13:18Z,2023-10-05T20:57:03Z,18,12,1,2
3819,accumulo,2023-10-05T22:55:16Z,2023-10-13T21:00:44Z,7,7,4,1
3820,accumulo,2023-10-06T14:16:09Z,2023-10-06T14:44:55Z,2,2,1,1
3821,accumulo,2023-10-06T14:23:24Z,2023-10-06T19:20:00Z,2,2,1,1
3824,accumulo,2023-10-06T16:43:15Z,2023-10-20T10:52:29Z,205,6,2,3
3827,accumulo,2023-10-06T21:32:20Z,2023-10-06T22:53:01Z,1492,226,5,1
3828,accumulo,2023-10-06T22:16:18Z,2023-10-06T22:52:00Z,5,5,2,1
3832,accumulo,2023-10-10T20:49:59Z,2023-10-13T16:06:38Z,946,11,5,7
3836,accumulo,2023-10-11T20:02:47Z,2023-10-11T20:07:21Z,8,0,1,1
3837,accumulo,2023-10-11T21:51:20Z,2023-10-12T11:44:27Z,126,158,9,1
3842,accumulo,2023-10-12T16:42:54Z,2023-10-13T11:54:33Z,31,29,3,1
3843,accumulo,2023-10-13T22:37:17Z,2023-10-16T15:03:56Z,535,244,7,3
3848,accumulo,2023-10-16T15:45:16Z,2023-10-16T17:25:58Z,16,16,1,1
3854,accumulo,2023-10-16T22:54:51Z,2023-10-17T20:52:46Z,984,1262,12,4
3863,accumulo,2023-10-17T22:43:37Z,2023-10-18T20:12:33Z,160,72,6,3
3864,accumulo,2023-10-18T15:25:10Z,2023-10-18T17:58:19Z,2,1,1,1
3870,accumulo,2023-10-19T12:47:19Z,2023-10-19T15:53:17Z,34,49,13,2
3875,accumulo,2023-10-20T00:33:42Z,2023-10-25T00:49:29Z,665,1291,23,7
3879,accumulo,2023-10-23T19:38:02Z,2023-10-23T20:57:08Z,11,0,1,1
3881,accumulo,2023-10-23T20:19:26Z,2023-10-23T20:41:39Z,0,39,15,1
3882,accumulo,2023-10-24T12:43:21Z,2023-10-24T14:15:36Z,5,0,3,1
3883,accumulo,2023-10-24T14:41:15Z,2023-10-25T00:50:53Z,30,0,2,1
3885,accumulo,2023-10-24T15:32:13Z,2023-10-25T00:50:18Z,44,16,6,2
3890,accumulo,2023-10-24T21:17:16Z,2023-11-02T15:37:34Z,11,1421,17,1
3891,accumulo,2023-10-24T23:01:08Z,2023-10-25T21:04:02Z,23,14,3,1
3894,accumulo,2023-10-25T21:00:46Z,2023-10-27T13:12:37Z,12,20,2,1
3897,accumulo,2023-10-26T23:24:40Z,2023-10-26T23:44:23Z,1,1,1,1
3900,accumulo,2023-10-27T16:53:55Z,2023-10-27T22:42:26Z,142,4,5,7
3902,accumulo,2023-10-27T18:15:41Z,2023-10-30T16:15:20Z,2,2,2,1
3903,accumulo,2023-10-28T14:17:48Z,2023-10-30T21:55:36Z,31,7,5,5
3905,accumulo,2023-10-30T19:34:09Z,2023-11-14T16:03:39Z,19,7,2,6
3906,accumulo,2023-10-30T19:52:37Z,2023-10-31T16:48:42Z,7,4,1,2
3910,accumulo,2023-10-31T15:13:19Z,2023-10-31T15:26:28Z,3,2,1,1
3911,accumulo,2023-10-31T15:18:56Z,2023-10-31T21:18:59Z,21,9,1,3
3912,accumulo,2023-10-31T17:32:59Z,2023-11-09T16:16:25Z,335,16,4,6
3916,accumulo,2023-11-01T12:48:53Z,2023-11-01T13:19:06Z,4,5,2,1
3917,accumulo,2023-11-01T14:34:46Z,2023-11-02T04:19:52Z,21,13,1,1
3918,accumulo,2023-11-01T14:42:05Z,2023-11-13T15:29:35Z,1,1,1,1
3920,accumulo,2023-11-01T17:19:07Z,2023-11-02T16:01:06Z,12,15,3,2
3921,accumulo,2023-11-01T20:58:31Z,2023-11-02T16:01:55Z,7,183,11,1
3923,accumulo,2023-11-03T12:33:28Z,2023-11-07T13:06:56Z,80,18,1,6
3924,accumulo,2023-11-03T15:27:00Z,2023-11-03T15:48:57Z,18,8,3,1
3927,accumulo,2023-11-03T18:03:26Z,2023-11-15T17:09:17Z,168,7,7,5
3928,accumulo,2023-11-03T20:46:25Z,2023-11-14T13:12:33Z,72,32,8,2
3929,accumulo,2023-11-03T23:49:35Z,2023-11-06T18:18:27Z,332,38,8,3
3934,accumulo,2023-11-07T02:33:10Z,2023-11-09T16:10:04Z,540,103,10,3
3939,accumulo,2023-11-08T19:43:20Z,2023-11-08T19:56:39Z,213,110,12,1
3941,accumulo,2023-11-09T00:35:52Z,2023-11-15T19:59:55Z,16,3,3,2
3942,accumulo,2023-11-09T18:53:50Z,2023-11-13T15:17:47Z,26,43,8,1
3944,accumulo,2023-11-11T17:20:54Z,2023-11-11T20:20:08Z,2,1,1,1
3945,accumulo,2023-11-11T20:06:04Z,2023-11-27T22:48:42Z,194,101,11,2
3950,accumulo,2023-11-13T19:08:03Z,2023-11-16T16:10:20Z,25,198,28,3
3951,accumulo,2023-11-14T14:40:27Z,2023-11-14T15:39:56Z,71,30,8,1
3952,accumulo,2023-11-14T16:38:24Z,2023-11-21T18:31:57Z,2,2,2,4
3956,accumulo,2023-11-17T17:23:40Z,2023-11-21T02:09:01Z,75,75,1,1
3958,accumulo,2023-11-18T20:47:06Z,2023-11-18T21:38:42Z,15,1,2,1
3959,accumulo,2023-11-20T15:22:24Z,2023-11-21T19:51:30Z,3,26,3,2
3960,accumulo,2023-11-20T16:18:26Z,2023-11-21T16:26:38Z,29,2,5,2
3961,accumulo,2023-11-20T17:27:30Z,2023-11-21T02:08:33Z,42,3,2,1
3962,accumulo,2023-11-20T19:28:48Z,2023-11-27T16:53:40Z,11,65,3,2
3965,accumulo,2023-11-21T16:35:57Z,2023-11-21T18:11:35Z,2,1,1,1
3973,accumulo,2023-11-21T21:04:53Z,2023-11-27T12:42:13Z,35,12,5,2
3976,accumulo,2023-11-22T00:57:09Z,2023-11-27T22:31:49Z,7,6,3,2
3977,accumulo,2023-11-22T13:13:17Z,2023-11-27T13:25:44Z,6,2,3,2
3984,accumulo,2023-11-27T16:03:10Z,2023-11-27T21:35:37Z,17,5,1,2
3987,accumulo,2023-11-27T17:57:53Z,2023-12-08T19:58:20Z,3,5,1,1
3988,accumulo,2023-11-27T21:41:46Z,2023-11-28T18:36:38Z,139,288,4,2
3989,accumulo,2023-11-27T21:46:38Z,2023-11-27T22:22:41Z,66,67,6,1
3990,accumulo,2023-11-27T23:45:10Z,2023-11-28T18:31:40Z,11,16,1,1
3992,accumulo,2023-11-28T17:49:59Z,2023-11-30T21:08:17Z,20,15,7,2
3994,accumulo,2023-11-28T20:29:03Z,2023-12-06T17:51:49Z,64,47,3,1
3996,accumulo,2023-11-29T16:51:43Z,2023-12-05T13:03:02Z,18,8,1,2
3998,accumulo,2023-11-30T16:40:55Z,2023-11-30T17:53:37Z,19,14,8,1
3999,accumulo,2023-11-30T19:16:55Z,2023-11-30T20:24:11Z,474,6,5,1
4000,accumulo,2023-11-30T19:43:10Z,2023-11-30T21:13:51Z,203,5,3,2
4003,accumulo,2023-11-30T22:13:26Z,2023-11-30T23:33:13Z,10,11,3,1
4007,accumulo,2023-12-01T21:04:31Z,2023-12-01T21:41:03Z,32,1,2,2
4010,accumulo,2023-12-01T22:16:26Z,2023-12-04T12:45:48Z,2,5,1,1
4011,accumulo,2023-12-01T23:49:35Z,2023-12-19T00:35:58Z,66,60,5,4
4013,accumulo,2023-12-04T13:29:11Z,2023-12-04T13:42:18Z,3,0,1,1
4014,accumulo,2023-12-04T16:19:24Z,2023-12-04T16:48:11Z,2,4,1,1
4015,accumulo,2023-12-04T16:47:00Z,2023-12-04T17:25:57Z,1,3,1,1
4016,accumulo,2023-12-04T19:38:08Z,2023-12-04T20:29:28Z,8,135,8,1
4017,accumulo,2023-12-04T20:04:08Z,2023-12-06T14:19:41Z,1011,853,21,2
4018,accumulo,2023-12-04T21:36:03Z,2023-12-05T00:14:49Z,25,23,2,1
4022,accumulo,2023-12-05T20:03:13Z,2023-12-08T14:04:26Z,1,4,2,3
4023,accumulo,2023-12-05T21:54:27Z,2023-12-06T12:27:43Z,36,4,2,1
4024,accumulo,2023-12-05T23:12:06Z,2023-12-06T19:46:38Z,14,31,5,2
4025,accumulo,2023-12-06T13:02:38Z,2023-12-06T14:18:21Z,4,8,2,1
4026,accumulo,2023-12-06T14:02:03Z,2023-12-06T14:17:41Z,3,4,1,1
4027,accumulo,2023-12-06T14:20:37Z,2023-12-06T14:34:06Z,0,4,2,1
4028,accumulo,2023-12-06T15:19:34Z,2023-12-06T16:30:50Z,0,30,1,1
4029,accumulo,2023-12-06T15:37:30Z,2023-12-13T19:06:49Z,10,3,1,1
4030,accumulo,2023-12-06T15:55:11Z,2023-12-06T18:41:25Z,100,114,21,2
4031,accumulo,2023-12-06T18:52:03Z,2023-12-06T19:54:09Z,9,12,7,3
4032,accumulo,2023-12-06T20:31:11Z,2023-12-07T00:54:33Z,32,28,15,1
4035,accumulo,2023-12-07T00:51:20Z,2023-12-07T01:16:28Z,23,33,1,1
4039,accumulo,2023-12-07T18:32:11Z,2023-12-07T18:53:05Z,0,2,1,1
4042,accumulo,2023-12-07T21:54:12Z,2023-12-08T21:12:21Z,305,177,8,9
4043,accumulo,2023-12-08T13:00:09Z,2023-12-08T13:12:33Z,16,1,1,1
4048,accumulo,2023-12-09T22:28:23Z,2023-12-11T19:16:21Z,30,4,3,1
4050,accumulo,2023-12-11T14:52:49Z,2023-12-11T15:28:16Z,22,43,2,1
4052,accumulo,2023-12-11T17:07:09Z,2023-12-11T17:20:30Z,0,6,3,1
4054,accumulo,2023-12-12T01:05:14Z,2023-12-13T14:05:17Z,1641,35,9,1
4056,accumulo,2023-12-12T13:58:24Z,2023-12-12T15:29:04Z,87,185,2,2
4059,accumulo,2023-12-12T18:11:58Z,2023-12-13T18:20:06Z,30,15,1,3
4060,accumulo,2023-12-12T18:16:03Z,2023-12-13T14:40:21Z,22,13,1,1
4062,accumulo,2023-12-12T19:25:02Z,2023-12-13T12:56:23Z,42,4,2,1
4063,accumulo,2023-12-13T03:49:27Z,2023-12-13T14:58:13Z,30,94,3,2
4064,accumulo,2023-12-13T13:35:14Z,2023-12-13T14:17:09Z,53,24,2,1
4067,accumulo,2023-12-13T19:40:12Z,2023-12-13T20:06:22Z,6,4,2,1
4072,accumulo,2023-12-14T01:27:20Z,2024-02-21T21:12:35Z,141,58,12,3
4079,accumulo,2023-12-14T22:35:27Z,2023-12-15T15:10:44Z,3,0,1,2
4080,accumulo,2023-12-15T06:32:07Z,2023-12-19T03:26:42Z,134,51,2,5
4082,accumulo,2023-12-15T18:27:55Z,2023-12-19T06:24:24Z,281,307,22,4
4084,accumulo,2023-12-18T20:03:42Z,2023-12-20T21:48:37Z,5,4,1,1
4085,accumulo,2023-12-19T07:35:11Z,2023-12-21T05:15:48Z,107,110,12,1
4097,accumulo,2023-12-20T19:23:49Z,2023-12-20T21:33:09Z,9,4,1,2
4101,accumulo,2023-12-20T23:33:42Z,2023-12-21T15:32:25Z,17,19,3,2
4102,accumulo,2023-12-21T00:27:33Z,2023-12-21T19:21:33Z,3,3,1,1
4103,accumulo,2023-12-21T06:20:18Z,2023-12-21T19:22:35Z,73,101,7,1
4104,accumulo,2023-12-21T18:29:29Z,2023-12-21T18:43:13Z,3,3,1,1
4108,accumulo,2023-12-21T22:33:36Z,2023-12-22T15:04:07Z,35,0,1,1
4112,accumulo,2023-12-22T05:19:37Z,2023-12-22T18:48:39Z,5,1,1,1
4113,accumulo,2023-12-22T05:29:13Z,2023-12-28T04:07:40Z,29,7,2,2
4115,accumulo,2023-12-22T19:14:42Z,2024-01-05T15:55:29Z,10,10,5,1
4118,accumulo,2023-12-27T15:36:03Z,2024-01-04T23:45:11Z,264,18,6,3
4119,accumulo,2023-12-28T16:07:14Z,2024-01-04T01:31:11Z,63,0,1,1
4120,accumulo,2023-12-28T17:26:03Z,2024-01-04T23:46:35Z,58,0,3,3
4121,accumulo,2023-12-28T19:39:31Z,2024-01-04T19:37:45Z,33,47,2,2
4126,accumulo,2024-01-03T15:29:43Z,2024-01-04T19:19:28Z,51,38,9,2
