pr_number,repo,commit,duration
1976,helix,c2dd35475ad0ef38256de4024414b7a27bdeb697,0:03:43.051755
1976,helix,930797b6492dfa63681cdb8feb1ad3f16b7ade6b,0:02:49.279642
1975,helix,04d8df733973e1884fd47d0c5cdd251379df4024,0:02:41.744157
1975,helix,35856a11f9943f974dafa1151f5dbedaeee5f878,0:03:04.924695
1972,helix,cfabb47b9b7f056a24ca8dbb3238b29514219783,0:03:08.549696
1972,helix,29d87777ae84af437822997407109e7766aff625,0:02:50.531379
1972,helix,d978e92b269dad504055b1787ba6bf18e879a77f,0:02:45.027752
1967,helix,de572a6192f4186cc1cabe8ee8ceb38a7d3dc615,0:02:23.490760
1967,helix,4e5cfab1e2b605eb0dc135409732f5e6a1344d88,0:02:16.778988
1967,helix,810d2eb1c1b7e07ed81a3b543137e5c03e1c1655,0:02:29.266964
1963,helix,95b3113be4ca269fff3265bd43c75fb22039cdb2,0:02:20.306320
1963,helix,35ca4cd97574ce48fd8ad52801dd8d64065ee791,0:02:23.367964
1958,helix,95b3113be4ca269fff3265bd43c75fb22039cdb2,0:02:21.023954
1958,helix,4f485aeec2d8e5005b437d33d3a018ab127e9f09,0:02:15.954049
1958,helix,928ce819005e279197c3afe8d275dd1c1e4e60cd,0:02:22.029396
1955,helix,05cf861dfb8578977163015f945b6a152f23e43c,0:02:22.994233
1955,helix,7af81e697c786e00b0b93b0dcf4f253282eea629,0:02:16.397059
1954,helix,05cf861dfb8578977163015f945b6a152f23e43c,0:03:56.378433
1954,helix,e2ba3b7a5e361df42e905d910c43ec0d384f968b,0:03:14.784896
1943,helix,5c396a1493d19ab19000bf04780ae671d8f712fc,0:02:49.965803
1943,helix,817c91a6c9bda5cb67aa6400f336e5885b0fe13a,0:03:10.561486
1943,helix,5ec648438ec600dbf63c803d4be2c3bb40e2915b,0:03:22.478437
1936,helix,ea9fb06a103bdb7baa87ae0b586c47dc1745a119,0:02:29.145497
1936,helix,3d0dae24fbf59fe4549bca4babde1f24dc31bdb3,0:02:23.532263
1932,helix,9c5946bc077b1ead87666a7f962764eb307016cb,0:02:24.564030
1932,helix,b588ac1aa55736336aab76e5058e964afd412a0e,0:02:17.878259
1932,helix,aa993dfc6a9fb2e8f6505d29868e1fad2d9f5d08,0:02:38.324857
1930,helix,40b39fea0eb451f99547bc94e0744560b88956ef,0:02:38.979114
1930,helix,e94cf5da3416e72ffa21d84fbbeaf37125f74c56,0:02:35.302371
1929,helix,9c5946bc077b1ead87666a7f962764eb307016cb,0:02:43.157980
1929,helix,8b7ac4b82f1f70b0707778a54a96ed4f1e06959d,0:02:34.278163
1924,helix,e481dee697d90fc60c3be27d63b57f99f591599d,0:02:23.234932
1924,helix,b197a11b583920b1608fc9bc031017bfcd434113,0:02:27.658484
1924,helix,d515c5897504c47dd25079fed3cd50699433d11f,0:02:26.781076
1920,helix,73ff2485fd3114422d3bc69d51d61d57ea0dc0bb,0:02:18.872415
1920,helix,57842d89499a890339f574eaa5079fbaabf1c2ab,0:02:25.377084
1920,helix,ec34c266c4db96cb38d50ebb916bda898f36f186,0:02:27.722434
1912,helix,7fb93dbfd0d5db634a12690e8189b92dbe978a5a,0:02:22.395077
1912,helix,fd84e7290baa7d8a496ba47e84c237ae69d0cc57,0:02:30.558725
1908,helix,42c04e7f9783169d805e3a459a53f96088aeb9dc,0:02:35.253611
1908,helix,b35bca0fb550d903a11e4a4b4c4eafc36c9da832,0:02:32.530563
1901,helix,1654113b01bbe15ed7219f719c8fde1c0351f724,0:02:24.536037
1901,helix,0b7675003335db53f5d2a593431e20501345e040,0:02:22.626096
1899,helix,edadfc7e84f6a629367bae9e7ecdd5c1c27b7c33,0:02:35.141320
1899,helix,d87399dca0052bb4f31754dd9a51e9539d57b1c7,0:02:30.906114
1899,helix,3d244c33e702466c6b61c7d5117610ca6e99848c,0:02:31.862531
1899,helix,0a9a6e4ecde3196c0624527f0b05dc2da90c54a4,0:02:27.279920
1899,helix,25fed6dfb78d152518226a1690bbb5d8b53903be,0:02:22.647023
1899,helix,e5927906040cb37c3c7c052c96db90b56b3cd894,0:02:32.906080
1894,helix,d82fa8a7177427ac4ed07d6f58a774eb46d3c0b9,0:02:30.035826
1894,helix,e5397fe0cf07ecca243b5ce54271515d7810d824,0:02:29.231735
1894,helix,e0d9a14b241baeaa67203a74947f030be2a0d7e4,0:02:31.149067
1881,helix,b964814d33f3920c861c7c6650c5ab6fb6237cbe,0:02:25.472627
1881,helix,448c441cbaabbd17b579f1decff0171515eaa81d,0:02:29.868115
1879,helix,545d2dc663520b59f8c6744fe797376bfd6cb628,0:02:33.023759
1879,helix,c4c0741b980994d4b14a599c4bd065f0b052097a,0:02:34.164095
1875,helix,1174926e423b427d4fe31d0edfad0dd953e5ace0,0:02:44.561823
1875,helix,3098498cca859358bf2411463f4f1167d1ae1b4a,0:02:46.243507
1875,helix,dc09300d32c11b46f1e70848c82fedeb338f4011,0:02:46.450261
1871,helix,41f785c2e33607c83bbd4d3fcef77c1aa0681034,0:02:46.410486
1871,helix,2fc1db0c51d5aae1e538acebe97cfd12b6388d7f,0:02:37.135933
1870,helix,b8ed7685b5fc0efb162fe8c97cd56f995718d5af,0:02:30.358043
1870,helix,03fda3a924b87830e110fe0a177e3d18d652c692,0:02:34.646000
1870,helix,f20ce60ba5300dbafb2c12254fe082040de369f5,0:02:23.101048
1863,helix,0e20855148fe86aea3a4a3f7f764c18ee6a6e577,0:02:32.374104
1863,helix,fc2cdc1ac0c8377d45a3be10f0186c870c1f5a51,0:02:30.029222
1860,helix,a570d0566c42942b6154cb84a3d44f864fde37f0,0:02:24.945986
1860,helix,cda7c02ede61968185841d9e12d46c1206f5f953,0:02:34.109884
1855,helix,c24b32f0cf989ff1d67dcf3d572ae13a50272b45,0:03:19.938071
1855,helix,ca07474fecaac6d1b0d4ef125baba0ff81273082,0:04:44.536334
1855,helix,5bc2caab5bdd6776b40c5fb6d2cfa1651d444ca0,0:02:50.789909
1852,helix,c24b32f0cf989ff1d67dcf3d572ae13a50272b45,0:02:34.693373
1852,helix,2e681e81b9f823dbb860c9dcf1963a16ead01cb3,0:02:26.233304
1852,helix,6abd06947f4265cf6e4908283c5187ed4daa531e,0:02:28.351492
1852,helix,5164c88b029ea60dac90c93d03507a80fa2c4aa6,0:02:30.672182
1850,helix,0e71d20c5cb7ec4b432ff05f3eb48dfbcb7875f4,0:02:31.368341
1850,helix,90b3e4f6174e90cb2a2bb8adfa5ea44017662622,0:02:35.334821
1850,helix,02f7f5519b60ef83a79597dbd1b36ec27e783f63,0:02:27.169057
1850,helix,d43bfcce94328a02e4570e129d1386747442b94d,0:02:30.241067
1850,helix,10a6b9bdf9cd5801b103411eed3cb18e8cf1883c,0:02:39.759765
1847,helix,0e71d20c5cb7ec4b432ff05f3eb48dfbcb7875f4,0:02:51.732050
1847,helix,9106909a3afc6708062dcd49ed29d62a03d372b6,0:02:45.639423
1846,helix,788869c001e2e41ae24e08981d9ab35274934ff9,0:02:49.741878
1846,helix,e7b303efe0c5a96bbecd7ec88884dcb7315f5572,0:02:32.255484
1846,helix,e96fab51e61e4274bac3e03381dca9c4c9ac2487,0:02:34.924983
1842,helix,698bee866d99cbb141bbbdfc581e2a98e2128ddf,0:02:36.292080
1842,helix,386afb5ce8f327754cbc58cd706665c57875185d,0:02:33.440103
1835,helix,ac877c5c631c12ad570969e897528824625a0461,0:02:35.867445
1835,helix,c792899fe1b501934f7c2afd67514e0bc1ca66db,0:02:34.496774
1834,helix,11f18e289541b852ffded68ad6caebf8409d75fe,0:03:25.225731
1834,helix,1a6b3837270a1a4c7167ad86845586b3560d4d57,0:02:50.976697
1834,helix,c89e12e73c5c43e5f3cd48b28207524fb4bdeb98,0:02:46.236949
1834,helix,c9e9c2e0388c3077054971b295c4db5910f35434,0:02:13.423763
1824,helix,2f60a249c46a50f7afb617c42870dedae125777d,0:02:09.828793
1824,helix,26d4e37af47248dd2e7005bb5a25948307cce19a,0:02:05.609245
1823,helix,61b25c0b743e97b437021daff886c5986777384d,0:02:13.516143
1823,helix,4764b7330c2bc10381fe31572ee80b554203791c,0:02:25.149255
1820,helix,581010406fcccd68b59f678320db4e7a8a64a8c2,0:02:22.668006
1820,helix,a836a43c40d90eb97c7474ccff5d23f9d0c81a51,0:02:28.259013
1819,helix,8ee40d931be82d20554bd90f971d74a41c8e90c8,0:02:26.747539
1819,helix,c3171cbdc85ba0b7fe877a7e5e0707cdd25517d9,0:02:16.440138
1817,helix,2f60a249c46a50f7afb617c42870dedae125777d,0:02:25.584417
1817,helix,e1943f7e12d5dee81babeaa5c1e1337d4052468d,0:02:22.680228
1813,helix,2f60a249c46a50f7afb617c42870dedae125777d,0:02:16.718750
1813,helix,be245820f88ef400a87e6fba5366f5e9ba9249c7,0:02:27.486797
1794,helix,51be3bdb9e3ee4c7434b1e7b0badc6027a2996e6,0:02:25.596713
1794,helix,f94106ad8052e68f115e92fa3be0a0b0b172bcff,0:02:15.477713
1793,helix,8b5ca30ce0a9ccd34bd96b1805072ec6203ce94d,0:02:38.299370
1793,helix,98c8500dcd1999464a8f9df77c86fd6e88e2de2f,0:02:28.464473
1793,helix,dbf9ca1ad85bf2424cc30780197e841bf11d7a43,0:02:19.414437
1787,helix,95f4ed3ae1ce41ff0b0800695d8472bc6edf60af,0:02:29.450552
1787,helix,78da8348750e08372535d2684cfebb5ad055e8a6,0:02:25.124706
1787,helix,917838c7a908a6991d19af36e1cc8df019d651fd,0:02:20.712637
1787,helix,27819816ef7c5fe27704b0a880e7b451cd74fd66,0:02:24.275373
1783,helix,a3b6a4dd1d485c1c4ef16644ff4695572e253bbf,0:02:23.169597
1783,helix,2286d25c2686a342f99dd70c9a57038e17c71bd3,0:02:17.944478
1783,helix,ed93c49edbf89673d34b134cba1a753d90f3e60c,0:02:25.485964
1779,helix,7f05db2c1c2be03379d58f86723bc549863deb0a,0:02:22.264550
1779,helix,99c58db8817da794d948811f9b1c77c191e22f39,0:02:20.672435
1778,helix,7c60bedc0daae147e895938e3d7faf1f18bcefb1,0:02:26.659900
1778,helix,2f04a538693a88c85b16c73e4574674fef02c864,0:02:22.178987
1764,helix,0abc49639c1e1cb623c896e9fe7b0f06cf7be018,0:02:30.810244
1764,helix,80820b1859280a048363185582bb1e5ef7b789ce,0:02:25.201640
1764,helix,2f94b7dc7ca16c9f15b8db5f28adf60964b01d6e,0:02:22.820402
1762,helix,61a30e72148b107a1164502778cb883bc0ee54ed,0:02:26.173350
1762,helix,91898404be8e4abb78a684cf7135f979d9c727ef,0:02:25.062689
1760,helix,61a30e72148b107a1164502778cb883bc0ee54ed,0:02:20.202045
1760,helix,2691850bcb40a407f23cf7fceb321e3ddc0d2c15,0:02:32.431659
1753,helix,b12e0257f8d819ec3e7759c516f3173c729ab22f,0:02:31.392129
1753,helix,1b589b64dc3b6d26dde53e69890fb0ee0c2b1bbd,0:02:24.781761
1751,helix,b12e0257f8d819ec3e7759c516f3173c729ab22f,0:02:37.169047
1751,helix,363f6a4a7a021fc7f9bf2c63ec0fdb3f01f5849f,0:02:31.907097
1750,helix,b641c97dfcf39ab8f7262c2ba5764cfe3a6fa4c6,0:02:23.133105
1750,helix,3c1a3682502f32addba77d3cd1c2ce40599bc6da,0:02:29.186869
1750,helix,3ec5045141180fea158cb3d4e0eeaa7966541ed9,0:02:31.099724
1750,helix,58dbc4b0eedc785122fd4b78347a8ecf45988bea,0:02:21.870253
1738,helix,74236c5d810cab1117136f932de3e6df4d3c4d80,0:02:30.603707
1738,helix,9ef01adc5d12f94c86b49fd6cc32e82ad1551403,0:02:31.170844
1736,helix,74236c5d810cab1117136f932de3e6df4d3c4d80,0:02:24.162594
1736,helix,924ddfef099d2b3d0ac229b4d7d4c880f7374702,0:02:30.807776
1736,helix,8475e3eae22a7e7d4191bb7670cff2561bcebfd1,0:02:32.305913
1734,helix,e2ec35099535bdf4abe9139916e4f9764e0876bf,0:02:24.376807
1734,helix,9b7909adf61fa517319c4c3f4d09a4aa713c0c02,0:02:30.452613
1732,helix,edb60451b01c33b8aff0b78ec4d992a513e2c7e1,0:02:34.429381
1732,helix,aa14bd0e929a63e2e9002bcca6e5293885bc2203,0:02:18.743261
1732,helix,ba9ef469072c4c3451e89cdf132b577c2c7d835c,0:02:23.466075
1732,helix,b1e2709d40e4b734e40389889fdfee17e2f65f5b,0:02:13.945899
1732,helix,822931fc0e9d99d0cd9913ee4aaca81f84445e90,0:02:16.193647
1732,helix,78f8855fd9d16487ce5e06f263a9794702a5b4af,0:02:16.311417
1730,helix,bcd614ce1266a07454ad8e1d8901aa9ff1f8bbba,0:02:24.305452
1730,helix,8832ee66c033d3d53e153dd4b763dc84344e1b07,0:02:19.106232
1722,helix,c76d3a0d11960c8bcb20a68d7ad1cc35869a2420,0:02:10.499509
1722,helix,47b30a9f13534aa30edbced88ecaa30192b10d5d,0:02:17.931909
1721,helix,af3ee1cf5845e7d853f20a2cee1e461689d799df,0:02:17.113969
1721,helix,ad875d1d392565de9e7426c0cbd37f0f9151289e,0:02:17.265861
1721,helix,4407cab726508423f936168775b1233772031d74,0:02:15.286306
1718,helix,541d093c2f65f0b0ad1f0d30be2783bf55ba0562,0:02:13.809485
1718,helix,9ef150ba85fca1a3a25ae29deb1809c0f29d50ce,0:02:19.884205
1718,helix,f23d69b35534c62f344ea546a97f686a839c1945,0:02:16.429714
1718,helix,d4582a45afeb147bc5852b769f4880b67809cfc7,0:02:14.886212
1715,helix,541d093c2f65f0b0ad1f0d30be2783bf55ba0562,0:02:13.062097
1715,helix,5872369eb25098513966d19c760817ef5b5e8978,0:02:14.097623
1715,helix,4760548f9dac41d396b822865112d26eb00ffe78,0:02:16.053670
1712,helix,f29359aff4c1e111b1d0512260762ebec96350ca,0:02:16.490919
1712,helix,376947a7dc2f8061309e67c44e6938419de105c3,0:02:18.389198
1710,helix,d0167e4abc261b3f814af817e1fdf5cadcaede38,0:02:19.438686
1710,helix,21db0087d3783eee9e501dc5b5420789cb5549a3,0:02:15.212207
1708,helix,2215ef9071e31c524f2605689f527a8acfcfbe09,0:02:22.311354
1708,helix,dde81c0c601aead3628de8f855345eb2c308b7e6,0:02:21.274403
1705,helix,24c3c24b35ce39784343573c9561e3d808adc1c6,0:02:20.118212
1705,helix,74f74e2208562af289472b24283f2be510e98733,0:02:19.254313
1698,helix,35b5ec15c6fa0839a4f1e34c34ca798f151d3f15,0:02:18.088582
1698,helix,7f5219b63a97e97d6ec75b4e413a4c50d77b4661,0:02:22.609567
1697,helix,0a5682fdd27832e8039f7134a53d817c15b7b452,0:02:22.569439
1697,helix,d292026e26e5098bc751eca2e2e3c29191dadf68,0:02:28.566350
1693,helix,918f60ee49d937f2ee2208aeb9e65b6c61703a00,0:03:13.829092
1693,helix,3293d716dcbe3d42b95ef47bfebbfb3991049396,0:03:12.870415
1685,helix,386a77d566f1dc0b480c3bcbdb4a2880a8b8a4a9,0:03:09.007410
1685,helix,9169c616012568fe39c3a52fe89a80affb37452e,0:03:04.793328
1685,helix,93615d2f25b1ba32fa30a8217a86ad8433c1105a,0:02:44.072726
1680,helix,386a77d566f1dc0b480c3bcbdb4a2880a8b8a4a9,0:02:24.494252
1680,helix,869aa9b403bc48bf8b6d63f7ab1765d3bb602d69,0:02:52.204556
1680,helix,2e30609e0d5ff3e242546e2c2d8e7baa3e62ed9f,0:02:32.711203
1680,helix,f1ba001c303d620eae38deeb0c95d0b986b38321,0:02:27.971795
1678,helix,386a77d566f1dc0b480c3bcbdb4a2880a8b8a4a9,0:03:11.923309
1678,helix,6295055be8694f832bef40cb715e1baa3e6027a3,0:02:29.764348
1678,helix,7a13f68276ada85b5589ded349e7ef327b5fe798,0:02:43.542767
1678,helix,8481e5226342e4cfd0df921eb2a998eb179587b9,0:02:34.373992
1678,helix,afb4bb306e3d0e90921ec0129172d1c3aed42714,0:02:25.891484
1678,helix,ff943e0a3e4cb7bc60cbfbc856c9d48d1c25ad1e,0:02:55.175506
1678,helix,7b13303daecb9d0a8156856ca7e6a9be656aacc4,0:03:07.125848
1678,helix,84324b8dac4dc69345d84058859c29a0c3646393,0:02:25.610995
1676,helix,386a77d566f1dc0b480c3bcbdb4a2880a8b8a4a9,0:02:53.246559
1676,helix,d1c70c13a8cde1c8e5af09b534366b3e4b413c85,0:02:29.442659
1673,helix,350691015253443577dc7e3d34a08d81cd511189,0:03:00.270633
1673,helix,d51d5a33518b7b9b06a32c9997ca0d80ed66aaca,0:02:46.320344
1668,helix,de279e5cdeb2d42b333fe5cf1941aee11058290f,0:02:46.818146
1668,helix,322e93a29a0302c69f02496f72828b4340c1a0ba,0:02:40.604156
1668,helix,881faeb43d310d2f74951eaaf0b5c865f56592ee,0:02:56.940332
1657,helix,3338e95f149b0fe686eabbf0f0063dd03b45c2a6,0:02:37.197130
1657,helix,b16b5373e49598c4580d0594dbc6d42c062824d1,0:03:00.941701
1652,helix,6b0cb62d976b364a2a5fd33818e6475144e8307f,0:02:24.328453
1652,helix,65e94aa9ca4f83100b43dee6956a9fa348fa3ed8,0:03:06.543523
1652,helix,bc9cb7bf546b4f5ae889b1aaf11a33d6f78cd2a9,0:02:43.119156
1652,helix,23f0e40805c8d6c4f5051baedebc52ad91881f34,0:02:41.845705
1652,helix,ff7bd552a8b06d4802c5bce82598e8d4fb9022e6,0:02:34.401524
1644,helix,80de34b6facac640e50cc3692fd589bbcfd8caeb,0:03:05.083817
1644,helix,c32280746cd94ed5a75aa58a6d709083b6f0ac87,0:03:03.434959
1644,helix,15847941ce5304ce3f1c3e9909adc1ea8853e7aa,0:02:36.633153
1644,helix,799760d1cf93a3e8571c8e4b808dabf77e41bbe5,0:02:39.763316
1644,helix,4b2004c7a4edfbd2e151c867623edee192c05dec,0:03:42.053355
1644,helix,7646d11bc1f564e8c25c5e663a0c5f55b94ff043,0:02:18.648574
1644,helix,74273e07c773e6449038ab288938347573a9c1d4,0:02:45.651240
1644,helix,8f44efb370b6613780bf0872e2bf6ebaa95d53a4,0:02:31.415951
1631,helix,d7f8198e6cd9f8138445369d2228a0b035380b7f,0:02:25.245636
1631,helix,6c522e129dca33d871c6a30a55052503a7e318d8,0:02:28.774134
1631,helix,f9aceb46084eed1452675d68f07f68d58b7c68b2,0:02:01.162634
1631,helix,d46f99e26a3a563f65267bd3eca108ff88c37903,0:02:06.056922
1631,helix,950ac9bdf89edaee8876cdb628281e26e2e2198b,0:02:02.484145
1627,helix,282c4690088fd05b38172a95da7473374f79b83b,0:02:06.721270
1627,helix,013634c27779cc1fb0dd032d534bb253e2780530,0:02:10.620607
1627,helix,e879efbda1cc6e5ce0f36c5a0cb7f243496fd304,0:02:05.898871
1625,helix,fd84ca8b561c909f5cefa211fbadeec1cf0f25aa,0:02:06.851665
1625,helix,4b1233dc03bdce52632c07c7ae96cc76b6cc3868,0:02:05.200129
1625,helix,391205cf0e9225848a627ead306552ec8d153574,0:02:04.457785
1620,helix,9ff7b2e90e755588d7eb883848332c78a02d5887,0:02:04.614776
1620,helix,0f53ee080dac201fe35e8dac18e49a6785016d76,0:02:05.730671
1620,helix,4d452e76497d713e86acccc1d05e99d48c6ddac0,0:02:06.149290
1620,helix,e36bc3b9884f2e37e71926064d2eedc4ca1f6cf0,0:02:07.885623
1620,helix,5199f53e9b681a9520fd06b7f0286726c22af674,0:02:08.129103
1620,helix,2894ee9aaa2a5fe420b4ae699ecd8f71081b13a2,0:02:06.557759
1620,helix,23840dca2677afac29a9f6998ad3e8cb0e5d2b20,0:02:04.617952
1620,helix,03bae22e8a5ab2da86ebd35832563ca00f644880,0:02:03.050250
1620,helix,a35645f598a543728bced9c0d5d3b5a95b853a33,0:02:08.040184
1620,helix,6a2e3d7b38b8b3117440b67bb99c5126c5b7a176,0:02:03.614657
1620,helix,a5a6308e3491f1ec6995966e26260f7e86fff9bf,0:02:05.168296
1620,helix,ceb41abcca3d59f18786c1fa3b79e69debe885d9,0:02:06.112704
1620,helix,f3ffc38e592df334d2b786b937c9254430807b24,0:02:04.675905
1611,helix,b5cc49e86a26fad0d466949b50df7c4ca2311eba,0:02:08.712995
1611,helix,59c8c489d37cdf1c38c010f418d8f6ebeb8b02e6,0:02:07.927836
1611,helix,cd09363dc7d10f758c688e6fa925f326642220af,0:02:04.249068
1597,helix,361e18da4152c0146daa9d9dc7929f1f2bdcd9dc,0:02:08.816997
1597,helix,3d2ba872ed568e3c303ce81897f16a01ac8aad7f,0:02:05.836343
1597,helix,1ec576dffc8332a18ca5d9872e13aceec806581d,0:02:06.035678
1593,helix,5f1b6b557f16fb1e183b997069c7f5328a78dc93,0:02:05.798587
1593,helix,8ae78ae610588673c4b75a0153e352e116586ac7,0:02:08.420560
1592,helix,8be593b66ffbd6aa93b7639890c6b870dc81d6a0,0:02:06.209060
1592,helix,33e2bd41b85e36dcfeba776ed39dff644ecb8378,0:02:05.861887
1592,helix,667964e4cea5e67bee70d68e43161cbd7af3be84,0:02:07.247897
1588,helix,8be593b66ffbd6aa93b7639890c6b870dc81d6a0,0:02:06.467271
1588,helix,7653f5cc1c048e0b1dbe6bfaa335a7cce0c7120c,0:02:12.081576
1586,helix,540c53bd9913471baaaf8fade8489a5fffb1dc37,0:02:09.333165
1586,helix,ae2838661f348ba17f3b169bb080977318929674,0:02:08.550185
1584,helix,066837c6215ac33118cfc2200d8c43872d38b590,0:02:10.090072
1584,helix,aa247562fda51a6358cf819fd0b6d047da15f26f,0:02:09.514700
1584,helix,095a906795ffe26ef0aeb468742861797091e14f,0:02:09.427122
1584,helix,0f5c0ce928b7b2ed01de6a86cb2d0a727566300d,0:02:13.394628
1583,helix,2e30348d1447f0a107e6c19f59e38d37662787fa,0:02:20.950684
1583,helix,ca0b8a0ebba58f4f52a073fa8724b4921cb0ae4e,0:02:19.218296
1580,helix,c4c930421b8c0c077c1612ace98f60fe60118136,0:02:12.102464
1580,helix,b941a3c65dcae92990d0aa52bb00523801733250,0:02:18.983713
1579,helix,31d522be812385ffabf454c8cd39197d88a3ff26,0:02:24.351883
1579,helix,9d3963bbba3fb7b465a9cd249300e843978088f8,0:02:22.026014
1579,helix,b0d0cb84da704e3c14dd4ff2d62d0ee3d2fa6bde,0:02:21.911755
1579,helix,74da32be1a891ca16215d4952a6c8d2343920c71,0:02:53.112452
1579,helix,d5e2c19dc341ba89d1955d4c8ffe367e8630cd9e,0:02:34.798446
1570,helix,d5941caea82a614113c93dc50ae01965e20aa90e,0:02:35.455500
1570,helix,abe97e3e947593ad108a0aab57ce7791a6b83395,0:02:25.346522
1568,helix,d5941caea82a614113c93dc50ae01965e20aa90e,0:02:46.364198
1568,helix,623e6c15b55c7d4e480bf86416079b6653692793,0:02:54.993342
1568,helix,8db48bd851aafc88898c2cc1679a7fd1b5350627,0:02:59.777125
1568,helix,bf70ad894dc7d0518a8fac10b4913af1e9a578e1,0:02:35.464495
1565,helix,56c9ecebbb09ec6f03ef5b0b59343ec57a02b41d,0:03:15.598571
1565,helix,433688723bcaa0fc9474937abac49daba1538a8d,0:03:06.369795
1565,helix,02a87eb9dd80fef668ba402ec0c742dc62e0d00f,0:02:54.997177
1554,helix,60a021d64f61279d34834d34e495267a9f7d40eb,0:02:36.171143
1554,helix,3eaac6867ca157e14d1b9c577e3ea59968c2f6dc,0:02:40.833859
1550,helix,171aef9918c6c2f4611a6c1392e62813ca079a00,0:02:44.618051
1550,helix,f644e540210f988ae2f4d5b54dc681eac84915d0,0:03:13.615474
1550,helix,31d63853bead4e6fb4c85fe163879fe5b2346f32,0:02:46.226266
1550,helix,2f45672f996a68b36634f88b02619af26f7a42b4,0:02:33.185180
1550,helix,a16720a5f03a543754c65238d690f36bb788c0b7,0:03:49.376208
1550,helix,9f3abb9cca12266241593d849ce6b31b6b76ae89,0:03:32.432693
1550,helix,065d91b727ea0ab5ecddcc9b63632033a54f7411,0:02:41.338959
1550,helix,67098bb2974371d57983837f8d53a4256c1d9c04,0:02:50.454401
1550,helix,9b7c428dcd07113968fea59c9ec30e0f1f109778,0:02:56.162222
1550,helix,7fe95e3f3547de492dcf5d4b0b9bb78eb1dab961,0:03:27.458990
1550,helix,4e1c8a4af2fde057550045f83f1ac7c299500ade,0:03:08.773632
1550,helix,a7921c8045339ec6be08b6625e36551b430a10da,0:02:39.670028
1550,helix,5c367b32560895764b2731f34720814ba73d9925,0:02:37.405968
1550,helix,62f86bb60dd354f3617dc8f3ba2eb5637a4cb044,0:02:38.381571
1550,helix,7c06688b62b58e097b830c87f6dc140e503237c9,0:02:40.348396
1550,helix,e9806091d41b12641cbfd467d36c2a3471f07a7c,0:03:09.303324
1550,helix,d01094c85614b3f8c2a7f5c00593bea109a1df56,0:03:15.075488
1548,helix,65578a7ebf660a7750aec9c75a79f555d2ab98b9,0:02:44.116812
1548,helix,ada1678dfbe4ea3fea45a875e92506bf01c4e8ac,0:03:11.324033
1548,helix,90a7f51a6a3e891bdeb522d60e68ddbed27154a3,0:02:48.569917
1548,helix,b897c7a6c1a791582d9776818a86790f3ebd0165,0:02:32.873275
1541,helix,540c53bd9913471baaaf8fade8489a5fffb1dc37,0:02:54.847694
1541,helix,84ed767c5239e3f2d83387edfdf0cf9e748c0319,0:02:49.438458
1538,helix,56161ecdbf8c1b55529e79ab720232a7b08328bc,0:02:57.393648
1538,helix,121deb0d79054b71964b28c955d8d48a4b6af46c,0:03:10.502819
1536,helix,56161ecdbf8c1b55529e79ab720232a7b08328bc,0:02:58.247845
1536,helix,6e816e285671637d56c71a9dc9cca84566a82f42,0:02:37.326613
1535,helix,56161ecdbf8c1b55529e79ab720232a7b08328bc,0:02:42.038344
1535,helix,530158f7d7bd6ed726dc7488f167c0c612bcf4a8,0:02:53.773351
1535,helix,4d47aaf9af9b482a9e348c84b8661fd7c35f6a7f,0:02:54.441121
1534,helix,7eb3c2833cda29a780afe44c06ba76d0df3843ff,0:02:45.012187
1534,helix,40aeab0c8fe9ce6060bf217a306d5b47cf6c0645,0:03:22.906844
1534,helix,3545f025a3224c7fcc7c902332a7951455625894,0:03:49.579710
1534,helix,fecc175a79d0a753bda63bd624572c6c420b06a5,0:03:13.714061
1534,helix,407ed4fe2966e317b123518fe58975d8f0c5fa87,0:03:07.326288
1534,helix,232afc981fc7eadb0978b397074b6132b2df15bc,0:02:43.416705
1533,helix,56161ecdbf8c1b55529e79ab720232a7b08328bc,0:02:47.797158
1533,helix,07fad10a55e04cbf9728cd8ba4ba0bed766e0860,0:03:06.102003
1533,helix,eacdc1851325bd700391b237e9da3542bd760073,0:03:07.851897
1531,helix,d50872e9caeabbc5a063bc0133ddc5440ca8b31e,0:03:04.267396
1531,helix,6659ba8eda9a35bdd1d5b44c7e13487a160b9065,0:02:46.570860
1520,helix,f74ba24d19a7e85c5fcd69e0bb4053327c7d2675,0:02:39.091362
1520,helix,3f7ce747e97a1a05eb40e820d1972805fc6855bf,0:03:01.359694
1520,helix,85ddf61bc33780d40fb593b3399397f5fd7b611e,0:03:05.389015
1520,helix,9b9f8123b286fae072c98326b4f147958911bc4c,0:03:55.797221
1515,helix,f11396e5feebe20552d259e553342c17a8573a8e,0:03:29.170697
1515,helix,22bbb085fbd3ffc2dd74cb98d54ecbd58100f218,0:02:47.557033
1515,helix,d77d43fab4ac640b546ef06460cbe3a221c0dfb7,0:02:58.822199
1508,helix,b85b7b20f77dd6b13840d42183d3fa9dda3ed221,0:02:44.574632
1508,helix,1ccbea19fd38c9e5abe9333ad2ffc81502404444,0:02:43.583047
1508,helix,278afc6f4570fd86aab8f5727f3b82204dd72996,0:02:52.891062
1508,helix,8e14f0106b3fd2ca7453af177a1b7af093ed5482,0:02:40.838689
1502,helix,215d4072756651ea7f242adc68442780828ba0f9,0:02:46.167291
